246,8.64,9.627,10.715,11.912,13.109,7.744,6.933,6.199,5.465
247,8.649,9.638,10.727,11.925,13.124,7.753,6.941,6.206,5.472
248,8.659,9.649,10.739,11.939,13.139,7.762,6.949,6.213,5.478
249,8.669,9.66,10.751,11.953,13.154,7.771,6.957,6.221,5.484
250,8.678,9.67,10.763,11.966,13.169,7.779,6.965,6.228,5.491
251,8.688,9.681,10.775,11.979,13.183,7.788,6.973,6.235,5.497
252,8.698,9.692,10.787,11.993,13.198,7.797,6.98,6.242,5.503
253,8.707,9.702,10.799,12.006,13.213,7.805,6.988,6.249,5.51
254,8.717,9.713,10.811,12.02,13.228,7.814,6.996,6.256,5.516
255,8.726,9.724,10.823,12.033,13.243,7.822,7.003,6.263,5.522
256,8.736,9.734,10.835,12.046,13.258,7.831,7.011,6.27,5.528
257,8.745,9.745,10.847,12.059,13.272,7.839,7.019,6.277,5.534
258,8.755,9.756,10.858,12.073,13.287,7.848,7.026,6.283,5.541
259,8.764,9.766,10.87,12.086,13.301,7.856,7.034,6.29,5.547
260,8.774,9.776,10.882,12.099,13.316,7.865,7.042,6.297,5.553
261,8.783,9.787,10.893,12.112,13.331,7.873,7.049,6.304,5.559
262,8.792,9.797,10.905,12.125,13.345,7.881,7.057,6.311,5.565
263,8.802,9.808,10.917,12.138,13.359,7.89,7.064,6.318,5.571
264,8.811,9.818,10.928,12.151,13.374,7.898,7.072,6.324,5.577
265,8.82,9.828,10.94,12.164,13.388,7.906,7.079,6.331,5.583
266,8.829,9.839,10.951,12.177,13.402,7.915,7.087,6.338,5.589
267,8.838,9.849,10.963,12.19,13.417,7.923,7.094,6.345,5.595
268,8.848,9.859,10.974,12.203,13.431,7.931,7.101,6.351,5.601
269,8.857,9.869,10.986,12.215,13.445,7.939,7.109,6.358,5.607
270,8.866,9.879,10.997,12.228,13.459,7.947,7.116,6.365,5.613
271,8.875,9.889,11.008,12.241,13.473,7.955,7.123,6.371,5.619
272,8.884,9.9,11.02,12.254,13.488,7.964,7.131,6.378,5.625
